id,human_readable_id,text,n_tokens,document_ids,entity_ids,relationship_ids,covariate_ids
9d010be2e112d921a8ec409921bb6bf7daae44915d78a6a3a4454af9c7338b2f347bb11cc96b4320ac39dd9287ecab8c98e46701661c327517b831aff8af0e2a,198,"METADATA:
{
  ""parent_headings"": [
    ""# 43 儿童偏头痛的预防性治疗""
  ]
}

CONTENT:
儿童偏头痛预防性治疗的目的是减少偏头痛发作的频率 持续时间或严重程度 而不是治愈偏头痛[24] 临床医生应将此目的告知患儿及其家属 以便能在治疗预期方面达成一致 何时开始患儿的偏头痛预防性治疗 各个国家不尽相

同 但通常建议对每月至少有 偏头痛发作且治疗后仍不能进行正常生活和学习的偏头痛患儿进行预防性治疗[24]

美国神经病学会和美国头痛学会共同发布的预防儿童偏头痛的药物治疗指南中 综合分析了预防性药物的证据分级[6] 该指南推荐应用阿米替林联合行为认知疗法来预防偏头痛( 级),但在应用阿米替林时需告知患儿及其家属阿米替林的潜在不良反应,如有自杀的风险,并取得患儿及其家属积极配合[6]。氟桂利嗪是非选择性钙离子通道阻滞剂,口服氟桂利嗪与安慰剂相比可有效降低偏头痛发作频率 最常见的不良事件是镇静和体质量增加 目前对于氟桂利嗪的儿科用量尚无统一标准[32]。多项尼莫地平预防偏头痛的研究结果 均未能显示出其疗效优于安慰剂 因此不推荐临床使用[7]。在儿童中使用托吡酯、阿米替林和普萘洛尔进行预防性药物治疗的随机对照试验较少 在一项安慰剂对照试验中 托吡酯和阿米替林预防 $8 \sim 1 7$ 岁患者偏头痛的效果并不优于安慰剂[24]。对预防性用药产生应答的定义通常为头痛频率减少至少 $50 \% \%$ 专家建议应用偏头痛预防治疗药物时通常需要 $6 \sim 8$ 周的滴定时间 以减少因药物不良反应导致的停药[33] 大多数临床医师建议在达到缓解后继续进行$6 \sim 1 2$ 个月的维持治疗 之后才是药物减量阶段 最后在患者偏头痛无复发的情况下停药[11]",890,['CN 儿童偏头痛诊断和治疗进展_1773147387'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '2d369837-9fd2-4cd4-bc6e-c6ec00c7de94'
 'bc837053-52fd-4f31-957c-524663285995'
 '205033e7-ce21-4198-898a-f0b7413c4cde'
 '4dfa20f3-b6e7-4a28-af18-7efd3b407b66'
 '04566857-388a-425f-a025-8ee6aaf0017e'
 '8655baed-ffc8-410d-96ce-fd41e93c14a0'
 '3e7ad9fd-47c4-4353-863b-a25f40c2b493'
 '6d96b062-8cad-4b0f-be08-1e7a956f8f03'
 'bfaeed7b-1ad5-4f53-ac0f-54a747291a9d'
 'dd76875b-5767-4fdb-9065-77ed9078ce44'
 'e7ee84aa-1734-4dc5-a908-3a3bc2f7e749']","['10675d89-aa10-4b7f-8281-15a1af8ea046'
 'f11597aa-4db1-4c8c-bffb-076e96455b3f'
 '21ec1caa-7db6-44b5-9a8c-59c82ec07164'
 'ac47673f-a811-46b9-aa46-bb7766b02689'
 'a52b9644-5395-40db-b1de-3bb7ad3904c5'
 '156222b7-0e88-428e-8a28-e5649fef2ec5'
 '7c86c96c-54b3-4ec4-88f8-33f8458478d3'
 '9f87a772-3722-4684-b49a-262c9084f60b'
 'fb5f42ff-ceae-4be0-b994-483f65375543'
 '87b738c5-97cf-41c6-84e4-f3e239231a12'
 '86c826f1-57fc-4dfa-8667-0e5a11563cd6'
 '5a50337e-68c0-40a8-9f98-f9d0fb271cb6']",[]
c7d1b4a4d6c1890a132c31e59180d731225566cf55ebabf81e05e51dc067c87990a977ce7b4870782038556add3f4a624eb29460e048396081cec193a59c7894,199,"METADATA:
{
  ""parent_headings"": [
    ""# 44 儿童偏头痛的最新治疗策略""
  ]
}

CONTENT:
在过去的 年中,偏头痛的治疗取得了巨大进展,基于病理生理学机制的新型治疗方法减轻了患者的头痛症状 降低了患者的治疗费用。外周神经阻滞疗法和肉毒毒素治疗针对成人偏头痛患者疗效显著 但其在儿童偏头痛中的有效性还需要更多高质量证据支持[34]。肉毒毒素已获批用于成人的慢性偏头痛治疗,然而,一项应用肉毒毒素治疗儿童偏头痛的随机对照试验结果显示 与安慰剂相比 肉毒毒素对偏头痛的治疗并没有显著疗效[3,26] 目前上市的可用于治疗偏头痛的电装置(如三叉神经电刺激器、无创迷走神经刺激器 单脉冲经颅磁模拟器远程神经电调节装置等 在临床应用数据较少 且其在儿童中的有效性尚无证据支持[26,34]未来可在药物难以缓解的偏头痛患儿中尝试使用电设备进行临床试验。目前最有希望的新治疗靶点是调节下丘脑活动以及参与疼痛传递的离子通道[35] 后续应加强对偏头痛分子机制的研究 以开辟有效预防偏头痛的新途径[35]

综上所述 儿童偏头痛的诊断依据主要来源于儿童及其监护人的病史询问 儿童可通过写头痛日记 画画等方式来记录头痛的特征。对于偏头痛的病理生理机制研究目前尚未完全清楚 可能会导致先兆症状 三叉神经血管系统的激活可能是偏头痛的潜在机制。儿童偏头痛的治疗包括识别诱因 急性期治疗 预防性治疗 识别儿童偏头痛的诱发因素并尽量避免 可帮助患儿降低偏头痛发作频率 急性期及时治疗及预防性治疗可改善患儿生活质量及致残率新型治疗方法目前已在成人偏头痛患者中取得较好治疗效果 但在儿童偏头痛患者中应用的安全性和有效性证据较少 未来 还需在成人试验的基础上 开展更多的 针对儿童

偏头痛患者的临床试验研究,深入探讨偏头痛的分子机制,以确定潜在的治疗靶点 并根据每例患者的偏头痛具体特征制定个体化治疗方案

作者声明:相宇、张颖、易致、杨成青、李菲、薛姣、刘凯旋参与了研究设计;相宇、宋振凤、张颖参与了论文的写作和修改。所有作者均阅读并同意发表该论文 所有作者均声明不存在相关利益冲突",1133,['CN 儿童偏头痛诊断和治疗进展_1773147387'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'ee08258f-7327-46f1-9459-c1bbd95e644d'
 '8867eaba-c420-4807-a9b8-1b2f94fd7bb2'
 '2d369837-9fd2-4cd4-bc6e-c6ec00c7de94'
 '9068c54c-7713-4c0c-a512-287a42a0ece2'
 '1d61e6d9-0a52-47a4-a0ef-fb021ca9daf5'
 '3e7ad9fd-47c4-4353-863b-a25f40c2b493'
 '313c7612-8ffd-4910-a2cf-9717e2653230'
 '5b7a6b6c-822a-4402-8bad-be79234d1098'
 '91aa038e-0e99-45d9-9325-0f1322ee54a5'
 '60a96662-5914-4e88-960d-fa567bbecc97'
 '67df9ada-c846-47f3-9bdc-b61b01b147ed'
 'e9d6bcc9-5f3d-4915-a806-51230b24e5af'
 '04bf9c63-46f8-4829-9cd5-6173f2e567e1']","['500bb295-ff5a-4026-975e-57da7b56fb21'
 '34d7eb03-b872-4876-a471-926d49bb40fa'
 'c132a2a1-cd2f-4f3e-a98b-39a69f87dea3'
 '8224c586-a151-46c8-8250-9e67705124b7'
 '93513810-3b0c-446b-b8f1-40272f9adc5c'
 'ebb45bac-53e3-44fd-af71-4c1ffdedda76'
 'd52dfcae-6a02-4649-ab73-5ef263d43445'
 'f9193982-34c2-4c3a-9031-7abd6a8f7cb2'
 '1c1026a9-442f-45be-ac56-8d9edb0dd605'
 '4dcbb018-c93e-4ad6-a2bd-8da9a149543f'
 'ea6508be-8e1f-4a5e-94fc-9963b9941528']",[]
06d071f15598224f9274bec396bff7a98e1fc4ffc62b7673ec9c25133b37d548e7cd379088746b2bf3d3126342d178d09ba2e87cfd434e5a10071ec59f0f3023,200,"METADATA:
{
  ""parent_headings"": [
    ""# •指南与规范•""
  ]
}

CONTENT:
# •指南与规范•",9,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],['5b540674-f91b-4c92-8a8e-1dbcba4734d6'],['e9a98fa1-dece-4b56-ac62-42c56b1c4ce2'],[]
4d614813ef93f4296ee032fe8652cfed397cfe74f9d8615a9f8ea5305779c387bfe96edbcc173730f8bd2da4e6b3bf63b7ae1392891b51ee6f19231d983e1219,201,"METADATA:
{
  ""parent_headings"": [
    ""# 中国前庭性偏头痛诊治指南 (2026)""
  ]
}

CONTENT:
中国医师协会神经内科医师分会头痛与感觉障碍学组  中国医药教育协会前庭医学专业委员会中国研究型医院学会头痛与感觉障碍专业委员会

摘 要 前庭性偏头痛是一种与偏头痛相关的常见发作性前庭疾病。然而，目前国内对该病仍存在认识及诊断不足或过度诊断等问题，需结合其疾病特点及诊疗进展形成规范化诊治体系。本指南由中国医师协会神经内科医师分会头痛与感觉障碍学组、中国医药教育协会前庭医学专业委员会、中国研究型医院学会头痛与感觉障碍专业委员会共同组织制定，在《前庭性偏头痛诊治专家共识 (2018)》基础上对国内外相关文献进行系统分析并评价，综合国内相关领域专家意见，针对前庭性偏头痛的临床表现、诊断及鉴别诊断、治疗方法等方面进行详细阐述，旨在提高临床医师对该疾病的认识和临床管理质量，使得更多病人获益。

关键词 前庭性偏头痛；规范化诊治；临床实践指南",493,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['39a316a5-0cf6-401c-bb63-11711db362a8'
 'dc28fb86-b7a7-45fd-87c1-38a4332ca991'
 'b3c80565-bc4f-40fb-8ed1-f431aa9bac3d']",,[]
2e50d93ffa7670f1e2f5cc4d51a15bfea5e15c8edcb97cf36e45ed353239ab26f717061fa463747fce6a3f90277a83944faa68ccfe892de476968d68f3d69bd6,202,"METADATA:
{
  ""parent_headings"": [
    ""# Clinical practice guidelines on diagnosis and treatment of vestibular migraine (2026)""
  ]
}

CONTENT:
Neurologist Branch of Chinese Medical Doctor Association-Headache and Sensory Disorders Group; Vestibular Medicine Professional Committee of China Medical Education Association; Headache and Sensory Disorders Professional Committee of Chinese Research Hospital Association

Abstract Vestibular migraine is a common episodic vestibular disorder related to migraine. However, lack of awareness, underdiagnosis or overdiagnosis of this disorder is still a problem in China. Therefore, a standardized diagnosis and treatment system should be built up based on disease characteristics and the progress of diagnosis and treatment. This clinical practice guideline is formulated mutually by Neurologist Branch of Chinese Medical Doctor Association-Headache and Sensory Disorders Group, Vestibular Medicine Professional Committee of China Medical Education Association, and Headache and Sensory Disorders Professional Committee of Chinese Research Hospital Association. It elaborates the clinical presentation, diagnosis and differential diagnosis, and treatment of vestibular migraine by systematically reviewing associated literature worldwide on the basis of《Expert consensus of diagnosing and treating vestibular migraine (2018)》for the aims of promoting the knowledge of this disorder and their clinical management skills ultimately benefiting more patients.

Keywords vestibular migraine; standardized diagnosis and treatment; clinical practice guidelines

前 庭 性 偏 头 痛 (vestibular migraine, VM) 是 一种与偏头痛相关的发作性前庭疾病，以反复发作的自发性或诱发性眩晕、头晕为核心表现，并常伴随偏头痛发作的特征性症状（如偏头痛性头痛、畏光畏声、视觉先兆等）[1]。美国一项调查研究显示，VM 的年患病率为 $2 . 7 \%$ ，已超过良性阵发性位置性眩晕 (benign paroxysmal positional vertigo, BPPV)，成为最常见的发作性前庭疾病 [2]，我国目前仍缺乏VM 的大规模流行病学研究数据。在特定人群中，VM 的患病率具有显著差异：偏头痛人群中患病率

为 $1 0 . 3 \% \sim 2 1 \% \ ^ { \left[ 3 - 5 \right] }$ ，在头晕专病门诊，VM 占比$4 . 2 \% \sim 2 9 . 3 \%$ ，是继 BPPV 后第二常见的发作性前庭疾病[6~9]。而在儿童群体中，VM与儿童复发性眩晕(recurrent vertigo of childhood, RVC) 则是儿童眩晕的最常见病因 [10~12]。尽管VM是临床常见的眩晕病因，但对其认识度仍显不足，经常被误诊或漏诊 [2,6]。

VM 的发病机制尚未完全阐明，现有假说多基于对偏头痛发病机制的研究延伸 [13]，其核心机制之一为三叉神经血管系统 (trigeminovascular system,TVS)异常激活学说-TVS的感觉纤维广泛投射至内耳、

前庭核团、下橄榄核、前庭小脑等周围及中枢前庭结构，通过神经递质释放或炎症反应等途径诱发前庭症状 [14~16]，其他潜在机制涉及遗传易感性 [17~19]、皮质扩散性抑制 (cortical spreading depression, CSD) [20]、中枢信号整合异常 [21,22] 及离子通道缺陷 [23] 等多个方面。上述机制并非孤立存在，而是通过复杂的交互作用共同参与VM的病理进程。

VM 曾用名包括偏头痛相关性眩晕/头晕、偏头痛相关性前庭功能障碍、偏头痛性眩晕等 [24~26]。1999 年，Dieterich 和 Brandt [27] 首次提出采用“前庭性偏头痛”这一术语作为此类疾病的诊断。VM的诊断标准在 2012 年由国际头痛学会和国际 Bárány学会共同提出[28]，并纳入到2018年国际头痛疾病分类第 3 版 (The International Classification of Headachedisorders, 3rd Edition, ICHD-3) 标准偏头痛的附录中 [29]。同期，我国于 2018 年发布《前庭性偏头痛诊治专家共识 (2018)》[30]，有效推动了国内 VM 诊疗的规范化进程。

近年来，随着 VM 研究的持续深入及临床证据的不断积累，原有共识的更新需求日益迫切。经中国医师协会神经内科医师分会头痛与感觉障碍学组、中国医药教育协会前庭医学专业委员会及中国研究型医院学会头痛与感觉障碍专业委员会组织国内专家多次研讨，在系统梳理国内外最新研究进展的基础上，结合 2018 年版共识临床应用中发现的问题，最终制定并发布《中国前庭性偏头痛诊治指南 (2026)》，旨在进一步规范国内 VM 诊疗流程，推动诊疗水平的提升。",1603,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'dc28fb86-b7a7-45fd-87c1-38a4332ca991'
 '8b9722cf-be15-4732-8270-c64cc47a309b'
 '21ed60f3-8b44-4d22-92c6-0bbcff7d1a1d'
 '96501eca-4ed5-4cb4-92e2-9ff312dd8da9'
 '5ff87cc8-8311-4247-80f1-1aaf998e5223'
 'c194dd5a-b843-4c21-a98e-acd783c4ec34'
 '0d278240-2970-4367-924e-e7db8868b92c'
 '87648fc9-702c-4278-bd59-1de3eeb900ca'
 '6355fec1-05e3-4d87-8246-f76233f597c3']","['e673c9b3-83f8-4318-8886-2a94155c7c61'
 '425b8442-2804-4a09-8338-01e847d36f54'
 'e1d5eb1a-3e59-4a50-8779-13ae00a731f9'
 '8803f7f8-1eed-4047-9935-51520ca2e66f'
 'f2c45357-8df0-4973-949b-12b7e15b289d'
 '26acd78e-d947-4817-9e46-40694ce4834e'
 '26131a0d-2a0c-457d-b57f-41abade88cad'
 'd40a6af8-c137-4bf5-be04-69cdbcb58816'
 '4312316a-ead4-47f0-9105-0386e0a64e90'
 '8f07e10f-335f-4535-a225-567bb2977616']",[]
8b74d171782aea4ffee98ac390790a73a6e0da5ffd95e7e9ba69a689a3e7f206afb4460c8027fc27097a4cfb65650b32d1b97c9e164d9e31ec59c2c5d6949d32,203,"METADATA:
{
  ""parent_headings"": [
    ""# （一）指南发起机构和专家组成""
  ]
}

CONTENT:
# （一）指南发起机构和专家组成

本指南制订由中国医师协会神经内科医师分会头痛与感觉障碍学组、中国医药教育协会前庭医学专业委员会、中国研究型医院学会头痛与感觉障碍专委会共同发起。本指南编写工作汇集了来自中国人民解放军总医院等全国多家医疗机构的 100 余位专家，涵盖神经内科、耳鼻咽喉头颈外科、疼痛科、临床流行病学及循证医学等多个学科，经多轮深入研讨与修订，共同制定而成。",241,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['040c3094-f31d-4a80-b933-24d4768fea3f'
 '51862798-7f77-4ff0-909a-eb5eccf12f02']",['ca6b5b9d-9915-448c-830b-7e6527422b61'],[]
f2d376a4f06b956d9f2ce60627c0dd7df152a69a4b111393d04f1823371ed14f7e8230a6e3949854553b24e24cf83b7bec46a3c1f60767ab174fa660b5348bfb,204,"METADATA:
{
  ""parent_headings"": [
    ""# （二）指南使用者与应用目标人群""
  ]
}

CONTENT:
本指南供神经内科、耳鼻喉科、疼痛科及普通内科从事眩晕、头痛诊疗的专业人员参考。本指南推荐意见的应用目标人群为VM病人。",79,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['3d96cb59-0236-4102-a6cd-ce40f0854545'
 '8bf31f1e-6f6d-4997-bdfe-6eca11ea7e34'
 '11381816-5fd0-4c5d-9347-1b23ecbafa06'
 'c90b9e90-02a0-4f4c-b8bf-9241e0bf4f7b'
 'b3b12294-e2b2-4e9c-9ac9-b3a23a1229f1']","['af7c0736-6ca8-491b-88f7-9f8bec436252'
 '3b5c55e3-9f09-481b-8a0c-14cb05b92bd1'
 '54fe904d-df5d-4861-9b79-c855607081bb']",[]
a1b8f260f6eeeaaa02880999d0164d457ed936ec7389a73695013c589790f7c26a4bc1050a2248e8e109892bad4c036bffd7bdea4444cc3243858439e235e989,205,"METADATA:
{
  ""parent_headings"": [
    ""# （三）证据和文献检索""
  ]
}

CONTENT:
本 指 南 对 2025 年 6 月 前 PubMed、Medline、Cochrane、Embase 等外文数据库、中国知网 (CNKI)、

维普、万方医学网、中华医学期刊全文数据库、中国生物医学文献服务系统等中文数据库进行检索，语种限为英文和中文。主要纳入系统评价、荟萃分析、随机对照试验、队列研究、病例对照研究、病例系列、流行病学调查等原始研究及相关的指南、共识等。英文检索主要关键词为“vestibular migraine”“pathogenesis”“epidemiology”“clinical manifes-tation”“vestibular function tests”“pure-tone audi-ometry”“neuroimaging”“diagnosis”“differentialdiagnosis”“management”“treatment”；中文检索主要关键词为“前庭性偏头痛”“发病机制”“流行病学”“临床表现”“前庭功能检查”“纯音测听”“神经影像”“诊断”“鉴别诊断”“处理”“治疗”等。",347,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['dc28fb86-b7a7-45fd-87c1-38a4332ca991'
 'a94914b4-e645-4bba-ba52-aec949735173'
 'f6e56c1d-8ef6-4d0d-b0d4-3fb6dda5fc93'
 '2ebe5428-5b7d-42a9-8fb1-b1bb6c296e1b'
 'd9060dd8-7ddb-4b68-b0c4-8931d9621556'
 '3cbca204-6f88-413f-a84a-c353b64f3cb1'
 'e35acf7d-ca61-4d3b-8ae4-1532b92a2557'
 '8c687316-ced1-427d-b282-9b10d8bedb9c'
 'e5f16f5f-ce62-451a-89b8-da2eb1e18082'
 '25a82856-54c8-487d-9fc9-fd0925615f2c'
 'ae65d987-2f23-45a1-9b43-6af33406a01d']","['03ce0d1d-b919-4828-92bf-6c772a2cf6b0'
 'add2600b-68f8-4d4b-a0d2-bb207f1ebb94'
 '2c8c3cb9-bf23-4013-bf8f-865094b6aa71'
 '2ab84c57-a1cd-4478-9b82-f64cbda9934f'
 'eb66ee5e-aa42-495d-9a5b-b074630fc47d'
 '7b655c60-f66b-4e01-8454-39075c55f892'
 '6c66e359-3c03-4cf2-8ccb-a0c2591e94b3'
 'b8ea9511-4445-4593-a3f1-24772f42bdeb'
 '9a81eea0-aa3a-438c-8be7-7966f1a1a352'
 'e8ec7a78-0825-4ea9-ab8a-89e109656fa6']",[]
6d208a36bd885480fa5e8815c6d630af747763f9451c7d58cadf8ae4a69136a79bde5ac0e92a52cbe057a7690a2436ba69dc9ecf4f6fac9162bc6ab5517b2a58,206,"METADATA:
{
  ""parent_headings"": [
    ""# （四）证据评价与分级""
  ]
}

CONTENT:
按照推荐分级的评估、制定与评价 (Grading ofRecommendations Assessment, Development and Eval-uation, GRADE) 的要求将证据质量分为 4 级 [31]。采用证据到推荐表方式，指南的推荐意见基于最高等级的研究数据，当无高质量研究或者研究结论不确定时，结合医学干预的利弊权衡、我国临床诊治现状、价值观念与偏好、医疗成本与资源、相关诊疗措施在我国的有效性和可行性等因素，在此基础上经专家讨论给出2级推荐意见（见表1）。",212,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['d3d2f364-00f8-4a32-ab40-eee342929470'
 '12d5c37d-ca71-4c3d-88a6-ef1894870ea5'
 '8e9fc354-499a-468c-bd1d-5a14cdbb3479']","['4f70ff9f-77e6-4024-900e-f971f0eac8db'
 '2d10b065-7dbd-4b02-ada2-53ac8f752c25'
 '9c7acffb-dbb9-4800-8b10-c91f8af7393b']",[]
3b0f664f0ab6f6b621a0fbc1704ccc47b2f2142048df8c79dbaecda250a4e4d9799e7a03d91dcdd7e34ffd14252659da79f404611807085c1a133e0a3a2c4c29,207,"METADATA:
{
  ""parent_headings"": [
    ""# （五）指南推广、实施与修订""
  ]
}

CONTENT:
本指南已在国际实践指南注册与透明化平台(http://www.guidelines-registry.cn) 进行注册（注册号：PREPARE- 2024CN255）。通过广泛检索和评价近年来国内外 VM 相关研究进展，结合我国临床医师的实际诊疗经验及诊疗现状，经过多轮专家意见调研，共同起草并议定诊疗相关意见。本指南将采用学术期刊出版进行发布和其他方式（如学术会议以

表1 证据质量及推荐强度分级   


<!-- TABLE_METADATA: {""type"": ""table"", ""page"": 0, ""table_idx"": 0, ""caption"": ""表1 证据质量及推荐强度分级 "", ""footnote"": """", ""extracted_from"": ""mineru_api""} -->
<table><tr><td>级别</td><td>详细说明</td></tr><tr><td>证据质量分级</td><td></td></tr><tr><td>高(A)</td><td>非常有把握：观察值接近真实值</td></tr><tr><td>中(B)</td><td>对观察值有中等把握：观察值有可能接近真实值，但也有可能差别很大</td></tr><tr><td>低(C)</td><td>对观察值的把握有限：观察值可能与真实值有很大差别</td></tr><tr><td>极低(D)</td><td>对观察值几乎没有把握：观察值与真实值可能有极大差别</td></tr><tr><td>推荐强度分级</td><td></td></tr><tr><td>强(1)</td><td>明确显示干预措施利大于弊或弊大于利</td></tr><tr><td>弱(2)</td><td>利弊不确定或无论质量高低的证据均显示利弊相当</td></tr></table>

及社交媒体等）传播。也可充分发挥学术组织的作用，对指南以专题形式进行系统学习和应用。对有争议或出现新证据的领域，指南将及时更新。",653,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['a884c45c-6b60-44dd-9f88-d9075065a05e'
 '7b4f12e1-1335-4841-9420-391b953afd0f'
 '919e19cd-1366-4d6a-a987-5e57ceca5177'
 'cfcb98d2-3660-4da5-a469-18b413f0e0be'
 'ca37f6b4-eb05-4830-8923-27e883ff0fc4'
 '30976b11-c36c-40b9-a5d0-efb2c15e7578'
 'e847c9dc-add3-4010-8f54-fa663723d3d3']","['c6180e4e-4ee7-4a08-a0cd-3d6d1602c02d'
 '3e921328-9cbc-4fd4-8552-2884c18962f6'
 'ee0a27b8-4434-4b2c-97c7-85d5a20ee1ee'
 'c7098f71-4238-4d23-a314-c8ce64bfce90'
 'cb1c6923-2c9e-4221-af6f-c38bfe7a8d4a'
 '6d2342d4-731b-42e6-9a88-a121af6f8d97'
 '9943d0c0-68df-4a9b-b76d-d3ee0092d886']",[]
9163fe7435849a7229155d8ca9fe8afb3d35668734997cd20886f4de306ee0454721bd14840948a902a0df8ed0b7e53a94617524c099950812ad5a62fa108249,208,"METADATA:
{
  ""parent_headings"": [
    ""# 二、临床表现""
  ]
}

CONTENT:
VM 女 性 多 于 男 性， 女 性 与 男 性 比 例 为$1 . 5 \sim 1 2 . 4 { : } 1$ 。发病年龄在 $8 \sim 6 4$ 岁，平均发病年龄 $3 7 . 9 \sim 4 4 . 3 $ 岁，眩晕症状的起始年龄通常晚于偏头痛的起病年龄 [5,32~37]。一些女性病人进入围绝经期时头痛的程度与既往相比呈明显减轻的趋势，前庭症状替代偏头痛成为影响病人工作生活的主要因素 [38]。 $3 7 \% \sim 7 3 . 1 \%$ 的 VM 病人有偏头痛家族史，28.1%～66.2% 有发作性眩晕的家族史 [5,32,33,37]。 $2 8 . 1 \% \sim 6 6 . 2 \%$",319,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'e7089b88-114b-4106-a9bc-1cb868d81fbd'
 '03dabc9f-42bb-41f0-9fff-836fbad1b2f7'
 'dc28fb86-b7a7-45fd-87c1-38a4332ca991'
 '4eec85d3-569f-4a18-b40d-704627e2ad91']","['c4db7dd7-24d0-4f0c-bb88-a9119d139566'
 '940c6bf6-b91b-4ee6-ba76-24601bf582ae'
 '221013e6-1205-4327-aaab-61e5b0b59ca1']",[]
47066b15663ea34cc43585a09130258396ec4e892d39c73eeec6b99d49c76b257e519b1b8d2b9e7a5dc034f22f83032b2fb861961d7324c7a8ded0d8c166340b,209,"METADATA:
{
  ""parent_headings"": [
    ""# （一）前庭症状特征""
  ]
}

CONTENT:
VM 的前庭症状主要为自发性的发作性眩晕，包括内在性眩晕（自我运动的错觉）及外在性眩晕（外部环境运动错觉）；其次为头动或位置诱发的眩晕、视觉诱发的眩晕以及头动诱发的头晕并伴恶心 [39,40]。尽管单次 VM 发作不一定同时出现 2 类以上的前庭症状，但在其整个病程中，VM 病人通常会经历上述几种不同类型的前庭症状[32,33]。

前庭症状的持续时间存在显著异质性，多数发作持续数分钟至数小时，极少超过 $^ { 7 2 \mathrm { ~ h ~ } }$ 。单次前庭症状发作的持续时间少于 $5 ~ \mathrm { { m i n } }$ 、 $5 \sim 6 0 ~ \mathrm { m i n }$ 、 $1 \sim$ $^ { 2 4 \mathrm { ~ h ~ } }$ 、 $2 4 \sim 7 2 \mathrm { ~ h ~ }$ 的比率，分别占VM的 $2 3 \% { \sim } 2 5 \%$ 、$2 1 . 8 \% { \sim } 3 8 . 5 \%$ 、 $2 9 \% \sim 5 5 . 4 \%$ 、 $5 . 5 \% \sim 2 1 . 1 \% ^ { \mathrm { ~ [ ~ } }$ [3,5,32]。约$10 \%$ VM 病人发作期表现为在头动、视觉刺激或头位变动后诱发的短暂性（数秒）眩晕或头晕，对其总发作时长需通过反复短暂眩晕/头晕发作的累计时间评估 [5,40]。少数病人可能需要数周才能从一次前庭症状发作中完全恢复 [40]。",577,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['8bf31f1e-6f6d-4997-bdfe-6eca11ea7e34'
 '50f3d792-ed30-42d8-b676-66858721f4a3']",['aef06ab0-ea8a-460c-b4c3-ad569ff89fc1'],[]
63286bc2c1827c7921ad240ed2a41b972e49fefb633e048635024a3802f323e24911c04ed0ca4f7bd9ee2873b350efcbd2af2890685ee588e8bfeff4201e7f65,210,"METADATA:
{
  ""parent_headings"": [
    ""# （二）伴随症状""
  ]
}

CONTENT:
在 VM 发作期，病人常伴有偏头痛发作的特征症状，如头痛、畏光畏声，少数病人伴有视觉先兆症状。前庭症状可出现在偏头痛发作前、发作中或发作后，部分病人前庭症状发作时可不伴偏头痛发作 [3,5,38,41,42]。部分病人会伴有耳鸣、耳闷及听力下降 [5,36,38,41]，听力损害多为轻度且呈非进展性 [33,36,41]，其中约 $20 \%$ 的病人双耳受累 [41]。研究显示，相较于单纯偏头痛病人，VM 病人畏光、畏声、恶心和呕吐的发生率更低，而耳蜗症状的发生率更高 [43]。",300,['中国前庭性偏头痛诊治指南（2026版）_1773147372'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '8bf31f1e-6f6d-4997-bdfe-6eca11ea7e34'
 '1965c27c-4c51-42f0-ab0f-cbd8326e0157']","['fe772936-0052-4a70-bafa-4b203954705c'
 '667d7a0a-ff96-43d4-ae52-187a11e9f04a']",[]
